county_x,staffed_all_beds,staffed_icu_beds,licensed_all_beds,all_bed_occupancy_rate,icu_bed_occupancy_rate,population,population_20,population_65,staffed_all_beds_[per_1000_people],staffed_all_beds_[per_1000_adults_20+],staffed_all_beds_[per_1000_elderly_65+],staffed_icu_beds_[per_1000_people],staffed_icu_beds_[per_1000_adults_20+],staffed_icu_beds_[per_1000_elderly_65+],licensed_all_beds_per_1000_people,licensed_all_beds_[per_1000_adults_20+],licensed_all_beds_[per_1000_elderly_65+],state,cases,deaths
Darlington,152.0,12.0,188.0,0.38,0.72,66802.0,50272.0,12678.0,2.275,3.0239999999999996,11.989,0.18,0.239,0.9470000000000001,2.8139999999999996,3.74,14.829,South Carolina,85.0,0.0
Dauphin,679.0,77.0,679.0,0.81,0.89,277097.0,209019.0,47002.0,2.45,3.2489999999999997,14.446,0.278,0.368,1.6380000000000001,2.45,3.2489999999999997,14.446,Pennsylvania,422.0,13.0
Davidson,154.0,29.0,240.0,0.46,0.48,166614.0,126426.0,30377.0,0.924,1.218,5.07,0.174,0.22899999999999998,0.955,1.44,1.8980000000000001,7.901,North Carolina,103.0,2.0
Davidson,3317.0,585.0,4319.0,0.79,0.86,692587.0,530556.0,84795.0,4.789,6.252000000000001,39.118,0.845,1.103,6.899,6.236000000000001,8.141,50.935,Tennessee,1962.0,22.0
Davie,18.0,0.0,50.0,0.57,0.0,42733.0,32810.0,9044.0,0.42100000000000004,0.5489999999999999,1.99,0.0,0.0,0.0,1.17,1.524,5.529,North Carolina,24.0,2.0
Daviess,42.0,5.0,42.0,0.32,0.39,33147.0,22653.0,5080.0,1.2670000000000001,1.854,8.267999999999999,0.151,0.221,0.9840000000000001,1.2670000000000001,1.854,8.267999999999999,Indiana,38.0,6.0
Daviess,427.0,32.0,527.0,0.41,0.67,101104.0,74058.0,17128.0,4.223,5.766,24.93,0.317,0.43200000000000005,1.868,5.212000000000001,7.1160000000000005,30.768,Kentucky,134.0,3.0
Davis,25.0,0.0,25.0,0.09,0.0,9017.0,6174.0,1613.0,2.773,4.0489999999999995,15.499,0.0,0.0,0.0,2.773,4.0489999999999995,15.499,,,
Davis,267.0,22.0,474.0,0.38,0.56,351713.0,229332.0,35317.0,0.759,1.1640000000000001,7.56,0.063,0.096,0.623,1.348,2.0669999999999997,13.421,Utah,249.0,2.0
Davison,50.0,8.0,50.0,0.39,0.42,19790.0,14689.0,3724.0,2.5269999999999997,3.404,13.425999999999998,0.40399999999999997,0.545,2.148,2.5269999999999997,3.404,13.425999999999998,South Dakota,5.0,1.0
Dawes,25.0,0.0,25.0,0.21,0.0,8716.0,6579.0,1616.0,2.8680000000000003,3.8,15.47,0.0,0.0,0.0,2.8680000000000003,3.8,15.47,,,
Dawson,25.0,3.0,25.0,0.28,0.0,8680.0,6533.0,1724.0,2.88,3.827,14.501,0.34600000000000003,0.45899999999999996,1.74,2.88,3.827,14.501,,,
Dawson,57.0,0.0,57.0,0.23,0.0,23709.0,16682.0,3947.0,2.404,3.417,14.440999999999999,0.0,0.0,0.0,2.404,3.417,14.440999999999999,Nebraska,197.0,0.0
Dawson,22.0,0.0,22.0,0.13,0.0,12619.0,9036.0,1884.0,1.743,2.435,11.677,0.0,0.0,0.0,1.743,2.435,11.677,Texas,14.0,1.0
Day,20.0,0.0,25.0,0.1,0.0,5505.0,4162.0,1400.0,3.633,4.805,14.286,0.0,0.0,0.0,4.541,6.007000000000001,17.857,,,
De Soto,34.0,0.0,34.0,0.11,0.0,27436.0,20258.0,4898.0,1.239,1.6780000000000002,6.942,0.0,0.0,0.0,1.239,1.6780000000000002,6.942,Louisiana,171.0,10.0
De Witt,15.0,0.0,25.0,0.08,0.0,15769.0,12070.0,3031.0,0.951,1.2429999999999999,4.949,0.0,0.0,0.0,1.585,2.0709999999999997,8.248,Illinois,2.0,0.0
DeKalb,97.0,12.0,134.0,0.32,0.46,71385.0,52447.0,12322.0,1.359,1.849,7.872000000000001,0.168,0.22899999999999998,0.9740000000000001,1.8769999999999998,2.555,10.875,Alabama,58.0,2.0
DeKalb,1907.0,278.0,2534.0,0.74,0.57,756558.0,564430.0,94120.0,2.521,3.3789999999999996,20.261,0.36700000000000005,0.493,2.9539999999999997,3.3489999999999998,4.489,26.923000000000002,Georgia,1609.0,31.0
DeKalb,192.0,16.0,192.0,0.45,0.0,104143.0,76587.0,13172.0,1.844,2.5069999999999997,14.575999999999999,0.154,0.209,1.215,1.844,2.5069999999999997,14.575999999999999,Illinois,56.0,1.0
DeKalb,37.0,8.0,53.0,0.48,0.38,43226.0,31792.0,7019.0,0.856,1.1640000000000001,5.271,0.185,0.252,1.14,1.226,1.6669999999999998,7.551,Indiana,13.0,1.0
DeKalb,52.0,4.0,71.0,0.07,0.01,20138.0,15397.0,3699.0,2.582,3.377,14.058,0.19899999999999998,0.26,1.081,3.5260000000000002,4.611000000000001,19.194000000000003,Tennessee,10.0,0.0
DeSoto,49.0,8.0,49.0,0.18,0.26,37489.0,29539.0,8317.0,1.307,1.659,5.892,0.213,0.271,0.9620000000000001,1.307,1.659,5.892,Florida,24.0,4.0
DeSoto,470.0,44.0,514.0,0.65,0.59,182001.0,130589.0,23468.0,2.582,3.5989999999999998,20.027,0.242,0.337,1.875,2.824,3.9360000000000004,21.901999999999997,Mississippi,244.0,3.0
DeWitt,44.0,0.0,49.0,0.22,0.0,20187.0,15238.0,4023.0,2.18,2.888,10.937000000000001,0.0,0.0,0.0,2.427,3.216,12.18,Texas,14.0,1.0
Deaf Smith,30.0,0.0,42.0,0.12,0.0,18760.0,12369.0,2377.0,1.599,2.425,12.620999999999999,0.0,0.0,0.0,2.239,3.3960000000000004,17.669,Texas,14.0,0.0
Dearborn,102.0,8.0,102.0,0.38,0.66,49568.0,37343.0,8779.0,2.0580000000000003,2.7310000000000003,11.619000000000002,0.161,0.214,0.9109999999999999,2.0580000000000003,2.7310000000000003,11.619000000000002,Indiana,72.0,5.0
Decatur,80.0,10.0,80.0,0.21,0.29,26575.0,19378.0,4307.0,3.01,4.128,18.574,0.376,0.516,2.322,3.01,4.128,18.574,Georgia,50.0,1.0
Decatur,11.0,0.0,25.0,0.22,0.0,7890.0,5742.0,1584.0,1.3940000000000001,1.916,6.944,0.0,0.0,0.0,3.1689999999999996,4.354,15.783,,,
Decatur,25.0,0.0,25.0,0.44,0.0,26794.0,19646.0,4485.0,0.9329999999999999,1.273,5.574,0.0,0.0,0.0,0.9329999999999999,1.273,5.574,Indiana,178.0,21.0
Decatur,21.0,0.0,21.0,0.15,0.0,2871.0,2258.0,808.0,7.315,9.3,25.99,0.0,0.0,0.0,7.315,9.3,25.99,,,
Decatur,40.0,0.0,40.0,0.05,0.0,11706.0,9016.0,2742.0,3.417,4.437,14.588,0.0,0.0,0.0,3.417,4.437,14.588,Tennessee,5.0,0.0
Deer Lodge,199.0,0.0,199.0,0.95,0.0,9131.0,7600.0,2183.0,21.794,26.184,91.15899999999999,0.0,0.0,0.0,21.794,26.184,91.15899999999999,Montana,3.0,0.0
Defiance,73.0,8.0,104.0,0.32,0.21,38165.0,28394.0,7100.0,1.913,2.571,10.282,0.21,0.282,1.127,2.725,3.6630000000000003,14.648,Ohio,17.0,0.0
Del Norte,39.0,6.0,49.0,0.55,0.51,27828.0,21442.0,5018.0,1.401,1.819,7.772,0.21600000000000003,0.28,1.196,1.761,2.285,9.765,California,2.0,0.0
Delaware,25.0,0.0,25.0,0.3,0.0,17069.0,12669.0,3292.0,1.465,1.973,7.593999999999999,0.0,0.0,0.0,1.465,1.973,7.593999999999999,Iowa,3.0,0.0
Delaware,352.0,36.0,368.0,0.69,0.76,114772.0,87265.0,19672.0,3.0669999999999997,4.034,17.893,0.314,0.413,1.83,3.2060000000000004,4.217,18.707,Indiana,121.0,9.0
Delaware,56.0,0.0,67.0,0.36,0.0,44527.0,35425.0,10902.0,1.258,1.581,5.1370000000000005,0.0,0.0,0.0,1.505,1.891,6.146,New York,50.0,0.0
Delaware,124.0,6.0,124.0,0.45,0.36,204826.0,145722.0,28062.0,0.605,0.851,4.419,0.028999999999999998,0.040999999999999995,0.214,0.605,0.851,4.419,Ohio,128.0,3.0
Delaware,58.0,6.0,58.0,0.29,0.67,42733.0,33279.0,10681.0,1.357,1.743,5.43,0.14,0.18,0.562,1.357,1.743,5.43,Oklahoma,88.0,9.0
Delaware,1032.0,112.0,1175.0,0.57,0.47,564751.0,423338.0,92607.0,1.827,2.438,11.144,0.198,0.265,1.209,2.081,2.7760000000000002,12.687999999999999,Pennsylvania,2798.0,124.0
Delta,49.0,6.0,49.0,0.28,0.4,30953.0,24161.0,8024.0,1.5830000000000002,2.028,6.107,0.19399999999999998,0.248,0.748,1.5830000000000002,2.028,6.107,Colorado,25.0,1.0
Delta,25.0,9.0,25.0,0.52,0.41,35857.0,28043.0,8665.0,0.6970000000000001,0.8909999999999999,2.885,0.251,0.321,1.0390000000000001,0.6970000000000001,0.8909999999999999,2.885,Michigan,12.0,2.0
Dent,25.0,0.0,55.0,0.39,0.0,15441.0,11663.0,3359.0,1.619,2.144,7.443,0.0,0.0,0.0,3.562,4.716,16.374000000000002,,,
Denton,1201.0,85.0,1592.0,0.58,0.63,859064.0,623508.0,87414.0,1.3980000000000001,1.926,13.739,0.099,0.136,0.972,1.8530000000000002,2.553,18.212,Texas,644.0,19.0
Denver,1661.0,231.0,2692.0,0.6,0.5,716492.0,562256.0,84216.0,2.318,2.9539999999999997,19.723,0.322,0.41100000000000003,2.7430000000000003,3.7569999999999997,4.788,31.965,Colorado,2071.0,96.0
Des Moines,136.0,12.0,213.0,0.48,0.49,39138.0,29539.0,8150.0,3.475,4.604,16.687,0.307,0.406,1.472,5.442,7.211,26.135,Iowa,14.0,0.0
Deschutes,270.0,36.0,304.0,0.71,0.58,191996.0,149670.0,38408.0,1.406,1.804,7.03,0.188,0.24100000000000002,0.937,1.5830000000000002,2.031,7.915,Oregon,66.0,0.0
Desha,50.0,0.0,50.0,0.26,0.0,11512.0,8312.0,2188.0,4.343,6.015,22.851999999999997,0.0,0.0,0.0,4.343,6.015,22.851999999999997,Arkansas,9.0,0.0
Deuel,10.0,0.0,10.0,0.25,0.0,4337.0,3213.0,949.0,2.306,3.112,10.537,0.0,0.0,0.0,2.306,3.112,10.537,South Dakota,1.0,0.0
Dewey,18.0,0.0,18.0,0.24,0.0,4894.0,3453.0,902.0,3.678,5.212999999999999,19.956,0.0,0.0,0.0,3.678,5.212999999999999,19.956,Oklahoma,2.0,0.0
Dickenson,2.0,0.0,25.0,0.06,0.0,14523.0,11388.0,3198.0,0.138,0.17600000000000002,0.625,0.0,0.0,0.0,1.7209999999999999,2.195,7.817,,,
Dickey,20.0,0.0,20.0,0.22,0.0,4903.0,3550.0,1002.0,4.079,5.6339999999999995,19.96,0.0,0.0,0.0,4.079,5.6339999999999995,19.96,,,
Dickinson,44.0,3.0,49.0,0.2,0.0,17153.0,13560.0,4485.0,2.565,3.245,9.81,0.175,0.221,0.669,2.8569999999999998,3.614,10.925,Iowa,3.0,0.0
Dickinson,34.0,0.0,50.0,0.39,0.0,18717.0,13868.0,3698.0,1.817,2.452,9.193999999999999,0.0,0.0,0.0,2.6710000000000003,3.605,13.520999999999999,Kansas,1.0,0.0
Dickinson,56.0,6.0,66.0,0.58,0.67,25383.0,19760.0,5606.0,2.206,2.8339999999999996,9.988999999999999,0.23600000000000002,0.304,1.07,2.6,3.34,11.773,Michigan,3.0,2.0
Dickson,91.0,6.0,157.0,0.6,0.76,53446.0,39982.0,8655.0,1.703,2.276,10.514000000000001,0.11199999999999999,0.15,0.693,2.938,3.927,18.14,Tennessee,50.0,0.0
Dillingham,18.0,0.0,18.0,0.15,0.0,5000.0,3278.0,470.0,3.6,5.4910000000000005,38.298,0.0,0.0,0.0,3.6,5.4910000000000005,38.298,,,
Dillon,72.0,6.0,79.0,0.29,0.46,30599.0,22163.0,5100.0,2.353,3.2489999999999997,14.118,0.196,0.271,1.176,2.582,3.5639999999999996,15.49,South Carolina,23.0,0.0
Dimmit,25.0,0.0,25.0,0.21,0.0,10308.0,7023.0,1729.0,2.425,3.56,14.459000000000001,0.0,0.0,0.0,2.425,3.56,14.459000000000001,Texas,1.0,0.0
Dinwiddie,4.0,0.0,126.0,0.17,0.0,28529.0,22137.0,4981.0,0.14,0.18100000000000002,0.8029999999999999,0.0,0.0,0.0,4.417,5.692,25.296,Virginia,8.0,0.0
District of Columbia,3190.0,401.0,4623.0,0.76,0.63,702455.0,553743.0,85303.0,4.541,5.761,37.396,0.5710000000000001,0.7240000000000001,4.7010000000000005,6.581,8.349,54.195,District of Columbia,3206.0,127.0
Divide,15.0,0.0,15.0,0.29,0.0,2283.0,1741.0,577.0,6.57,8.616,25.997,0.0,0.0,0.0,6.57,8.616,25.997,North Dakota,1.0,0.0
Dodge,40.0,6.0,94.0,0.36,0.44,20705.0,16175.0,3737.0,1.932,2.4730000000000003,10.704,0.29,0.371,1.6059999999999999,4.54,5.811,25.154,Georgia,21.0,0.0
Dodge,50.0,0.0,75.0,0.45,0.0,36791.0,26879.0,7077.0,1.359,1.86,7.065,0.0,0.0,0.0,2.039,2.79,10.597999999999999,Nebraska,18.0,0.0
Dodge,245.0,10.0,245.0,0.15,0.14,87847.0,68589.0,15497.0,2.7889999999999997,3.572,15.81,0.114,0.146,0.645,2.7889999999999997,3.572,15.81,Wisconsin,20.0,1.0
Door,25.0,4.0,25.0,0.45,0.54,27610.0,22658.0,8215.0,0.905,1.103,3.043,0.145,0.177,0.48700000000000004,0.905,1.103,3.043,Wisconsin,9.0,1.0
Dorchester,84.0,0.0,413.0,0.93,0.0,31998.0,24703.0,6911.0,2.625,3.4,12.155,0.0,0.0,0.0,12.907,16.719,59.76,Maryland,28.0,1.0
Dorchester,0.0,0.0,104.0,0.0,0.0,160647.0,117778.0,22634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,0.883,4.595,South Carolina,85.0,1.0
Dougherty,409.0,50.0,939.0,0.6,0.0,91243.0,65219.0,14027.0,4.4830000000000005,6.271,29.158,0.5479999999999999,0.767,3.565,10.290999999999999,14.398,66.942,Georgia,1479.0,106.0
Douglas,576.0,54.0,611.0,0.58,0.56,342776.0,245443.0,40935.0,1.68,2.347,14.071,0.158,0.22,1.319,1.7830000000000001,2.489,14.925999999999998,Colorado,392.0,21.0
Douglas,102.0,8.0,198.0,0.72,1.0,145331.0,103834.0,16774.0,0.7020000000000001,0.982,6.081,0.055,0.077,0.47700000000000004,1.3619999999999999,1.9069999999999998,11.804,Georgia,259.0,8.0
Douglas,110.0,10.0,148.0,0.51,0.25,121436.0,92292.0,14954.0,0.9059999999999999,1.192,7.356,0.08199999999999999,0.10800000000000001,0.669,1.219,1.604,9.897,Kansas,43.0,0.0
Douglas,99.0,8.0,127.0,0.33,0.35,37964.0,29069.0,8651.0,2.608,3.406,11.444,0.21100000000000002,0.275,0.925,3.345,4.369,14.68,Minnesota,2.0,0.0
Douglas,2194.0,246.0,3046.0,0.71,0.68,566880.0,406918.0,73752.0,3.87,5.392,29.748,0.434,0.605,3.3360000000000003,5.372999999999999,7.486000000000001,41.301,Nebraska,324.0,17.0
Douglas,23.0,0.0,23.0,0.5,0.0,48467.0,39702.0,13808.0,0.475,0.579,1.666,0.0,0.0,0.0,0.475,0.579,1.666,Nevada,15.0,0.0
Douglas,156.0,32.0,190.0,0.51,0.36,110283.0,86899.0,28374.0,1.415,1.795,5.497999999999999,0.29,0.368,1.128,1.723,2.186,6.696000000000001,Oregon,23.0,0.0
Douglas,11.0,0.0,11.0,0.2,0.0,2935.0,2124.0,707.0,3.748,5.178999999999999,15.559000000000001,0.0,0.0,0.0,3.748,5.178999999999999,15.559000000000001,,,
Douglas,25.0,0.0,25.0,0.3,0.0,43208.0,33590.0,8039.0,0.579,0.7440000000000001,3.11,0.0,0.0,0.0,0.579,0.7440000000000001,3.11,Wisconsin,8.0,0.0
Doña Ana,559.0,51.0,647.0,0.65,0.79,217522.0,156021.0,34338.0,2.57,3.583,16.279,0.23399999999999999,0.327,1.485,2.9739999999999998,4.147,18.842,New Mexico,82.0,1.0
Drew,49.0,5.0,49.0,0.44,0.37,18328.0,13661.0,3207.0,2.674,3.5869999999999997,15.279000000000002,0.273,0.366,1.5590000000000002,2.674,3.5869999999999997,15.279000000000002,Arkansas,8.0,1.0
DuPage,1636.0,241.0,1843.0,0.7,0.56,928589.0,695227.0,143938.0,1.7619999999999998,2.353,11.366,0.26,0.34700000000000003,1.6740000000000002,1.985,2.6510000000000002,12.804,Illinois,1947.0,103.0
Dubois,111.0,26.0,111.0,0.37,0.47,42565.0,31338.0,7430.0,2.608,3.542,14.939,0.611,0.83,3.4989999999999997,2.608,3.542,14.939,Indiana,16.0,0.0
Dubuque,257.0,18.0,470.0,0.52,0.53,96854.0,71841.0,17409.0,2.653,3.577,14.762,0.18600000000000003,0.251,1.034,4.853,6.542000000000001,26.998,Iowa,49.0,1.0
Duchesne,35.0,4.0,49.0,0.28,0.0,19964.0,12727.0,2408.0,1.7530000000000001,2.75,14.535,0.2,0.314,1.661,2.454,3.85,20.349,Utah,4.0,0.0
Dukes,25.0,0.0,25.0,0.6,0.0,17352.0,14021.0,4219.0,1.4409999999999998,1.7830000000000001,5.926,0.0,0.0,0.0,1.4409999999999998,1.7830000000000001,5.926,Massachusetts,14.0,1.0
Dundy,14.0,0.0,14.0,0.12,0.0,1770.0,1395.0,447.0,7.91,10.036,31.32,0.0,0.0,0.0,7.91,10.036,31.32,,,
Dunklin,108.0,6.0,116.0,0.2,0.36,29423.0,21227.0,5508.0,3.6710000000000003,5.088,19.608,0.204,0.28300000000000003,1.089,3.9419999999999997,5.465,21.06,Missouri,19.0,2.0
Dunn,25.0,0.0,25.0,0.44,0.0,45131.0,33661.0,7077.0,0.5539999999999999,0.743,3.533,0.0,0.0,0.0,0.5539999999999999,0.743,3.533,Wisconsin,9.0,0.0
Duplin,49.0,9.0,81.0,0.51,0.44,58856.0,43549.0,11006.0,0.833,1.125,4.452,0.153,0.207,0.818,1.376,1.86,7.36,North Carolina,35.0,0.0
Durham,1358.0,153.0,1446.0,0.83,0.63,316739.0,240618.0,41470.0,4.287,5.644,32.747,0.483,0.636,3.6889999999999996,4.565,6.01,34.869,North Carolina,438.0,6.0
Dutchess,624.0,51.0,692.0,0.67,0.62,293718.0,228649.0,51633.0,2.124,2.7289999999999996,12.085,0.174,0.223,0.988,2.356,3.0260000000000002,13.402000000000001,New York,2391.0,57.0
Duval,3535.0,422.0,4260.0,0.67,0.74,950181.0,714001.0,133483.0,3.72,4.9510000000000005,26.483,0.444,0.591,3.161,4.4830000000000005,5.966,31.914,Florida,925.0,17.0
Dyer,109.0,14.0,225.0,0.42,0.48,37320.0,27546.0,6566.0,2.9210000000000003,3.957,16.601,0.375,0.508,2.1319999999999997,6.029,8.168,34.266999999999996,Tennessee,29.0,0.0
Eagle,56.0,5.0,56.0,0.3,0.44,54993.0,41888.0,6356.0,1.018,1.337,8.811,0.091,0.11900000000000001,0.787,1.018,1.337,8.811,Colorado,488.0,7.0
Early,15.0,0.0,25.0,0.63,0.0,10247.0,7457.0,1948.0,1.464,2.012,7.7,0.0,0.0,0.0,2.44,3.353,12.834000000000001,Georgia,184.0,12.0
East Baton Rouge,1876.0,131.0,2333.0,0.59,0.53,440956.0,326368.0,62528.0,4.254,5.747999999999999,30.003,0.297,0.401,2.095,5.291,7.148,37.311,Louisiana,1603.0,95.0
East Carroll,23.0,0.0,23.0,0.14,0.0,7037.0,5150.0,1039.0,3.2680000000000002,4.466,22.136999999999997,0.0,0.0,0.0,3.2680000000000002,4.466,22.136999999999997,Louisiana,5.0,0.0
East Feliciana,337.0,0.0,363.0,0.89,0.0,19305.0,15364.0,3421.0,17.457,21.934,98.509,0.0,0.0,0.0,18.803,23.627,106.109,Louisiana,102.0,10.0
Eastland,36.0,0.0,52.0,0.24,0.0,18322.0,13698.0,4003.0,1.965,2.628,8.993,0.0,0.0,0.0,2.838,3.7960000000000003,12.99,Texas,3.0,0.0
Eaton,45.0,0.0,45.0,0.19,0.0,109826.0,84417.0,20404.0,0.41,0.5329999999999999,2.205,0.0,0.0,0.0,0.41,0.5329999999999999,2.205,Michigan,104.0,5.0
Eau Claire,374.0,48.0,661.0,0.6,0.43,104534.0,78841.0,16374.0,3.5780000000000003,4.744,22.840999999999998,0.45899999999999996,0.609,2.931,6.3229999999999995,8.384,40.369,Wisconsin,23.0,0.0
Ector,548.0,50.0,652.0,0.55,0.67,162124.0,108582.0,15760.0,3.38,5.047,34.772,0.308,0.46,3.173,4.022,6.005,41.371,Texas,62.0,4.0
Eddy,130.0,12.0,148.0,0.27,0.0,57900.0,41085.0,8406.0,2.245,3.1639999999999997,15.465,0.207,0.292,1.4280000000000002,2.556,3.602,17.605999999999998,New Mexico,11.0,1.0
Edgar,25.0,0.0,25.0,0.59,0.0,17360.0,13465.0,3777.0,1.44,1.857,6.619,0.0,0.0,0.0,1.44,1.857,6.619,,,
Edgecombe,101.0,15.0,117.0,0.41,0.74,52005.0,39169.0,10253.0,1.942,2.5789999999999997,9.851,0.28800000000000003,0.38299999999999995,1.463,2.25,2.987,11.411,North Carolina,60.0,1.0
Edgefield,25.0,0.0,25.0,0.51,0.0,27052.0,21587.0,5074.0,0.924,1.158,4.927,0.0,0.0,0.0,0.924,1.158,4.927,South Carolina,21.0,1.0
Edmunds,12.0,0.0,12.0,0.2,0.0,3875.0,2880.0,834.0,3.097,4.167,14.388,0.0,0.0,0.0,3.097,4.167,14.388,,,
Edwards,12.0,0.0,12.0,0.44,0.0,2849.0,2123.0,606.0,4.212,5.652,19.802,0.0,0.0,0.0,4.212,5.652,19.802,Kansas,1.0,0.0
Effingham,25.0,0.0,25.0,0.26,0.0,62190.0,44246.0,7222.0,0.402,0.565,3.4619999999999997,0.0,0.0,0.0,0.402,0.565,3.4619999999999997,Georgia,30.0,1.0
Effingham,133.0,10.0,133.0,0.32,0.45,34208.0,25387.0,6043.0,3.888,5.239,22.009,0.292,0.39399999999999996,1.655,3.888,5.239,22.009,Illinois,5.0,1.0
El Dorado,189.0,28.0,190.0,0.46,0.36,190678.0,148905.0,40389.0,0.991,1.2690000000000001,4.678999999999999,0.147,0.188,0.693,0.996,1.276,4.704,California,39.0,0.0
El Paso,1334.0,91.0,1717.0,0.64,0.6,713856.0,521553.0,91063.0,1.869,2.5580000000000003,14.649000000000001,0.127,0.174,0.9990000000000001,2.405,3.292,18.855,Colorado,774.0,54.0
El Paso,1968.0,232.0,2719.0,0.62,0.7,840758.0,587572.0,103092.0,2.3409999999999997,3.3489999999999998,19.09,0.276,0.395,2.25,3.234,4.628,26.375,Texas,645.0,10.0
Elbert,52.0,4.0,52.0,0.14,0.0,19120.0,14605.0,3999.0,2.72,3.56,13.003,0.209,0.27399999999999997,1.0,2.72,3.56,13.003,Georgia,10.0,0.0
Elk,25.0,0.0,35.0,0.64,0.0,30169.0,23732.0,6640.0,0.8290000000000001,1.053,3.765,0.0,0.0,0.0,1.16,1.475,5.271,Pennsylvania,2.0,0.0
Elkhart,338.0,35.0,338.0,0.56,0.63,205560.0,143731.0,30282.0,1.6440000000000001,2.352,11.162,0.17,0.244,1.156,1.6440000000000001,2.352,11.162,Indiana,185.0,3.0
Elko,59.0,7.0,75.0,0.24,0.37,52460.0,36915.0,5943.0,1.125,1.598,9.927999999999999,0.133,0.19,1.178,1.43,2.032,12.62,Nevada,12.0,1.0
Ellis,149.0,34.0,194.0,0.4,0.46,28710.0,21335.0,4416.0,5.19,6.984,33.741,1.1840000000000002,1.594,7.699,6.757000000000001,9.093,43.931000000000004,Kansas,8.0,0.0
Ellis,25.0,0.0,25.0,0.08,0.0,3952.0,2960.0,886.0,6.3260000000000005,8.446,28.217,0.0,0.0,0.0,6.3260000000000005,8.446,28.217,,,
Ellis,166.0,18.0,189.0,0.49,0.44,179436.0,126781.0,22981.0,0.925,1.3090000000000002,7.223,0.1,0.142,0.7829999999999999,1.053,1.4909999999999999,8.224,Texas,110.0,4.0
Ellsworth,18.0,0.0,20.0,0.27,0.0,6196.0,4965.0,1297.0,2.905,3.625,13.878,0.0,0.0,0.0,3.228,4.0280000000000005,15.42,,,
Elmore,70.0,5.0,129.0,0.33,0.2,81887.0,61893.0,12400.0,0.855,1.131,5.645,0.061,0.081,0.40299999999999997,1.575,2.084,10.402999999999999,Alabama,74.0,1.0
Elmore,21.0,0.0,25.0,0.45,0.0,27259.0,19635.0,3674.0,0.77,1.07,5.716,0.0,0.0,0.0,0.917,1.273,6.805,Idaho,26.0,1.0
Emanuel,45.0,8.0,72.0,0.19,0.2,22612.0,16404.0,3643.0,1.99,2.7430000000000003,12.352,0.354,0.488,2.1959999999999997,3.1839999999999997,4.388999999999999,19.764,Georgia,15.0,0.0
Emmet,22.0,0.0,25.0,0.22,0.0,9253.0,7070.0,1979.0,2.378,3.112,11.117,0.0,0.0,0.0,2.702,3.536,12.633,,,
Emmet,187.0,58.0,202.0,0.51,0.7,33308.0,26190.0,7505.0,5.614,7.14,24.916999999999998,1.7409999999999999,2.215,7.728,6.065,7.712999999999999,26.915,Michigan,22.0,2.0
Emmons,14.0,0.0,14.0,0.1,0.0,3295.0,2587.0,919.0,4.249,5.412000000000001,15.234000000000002,0.0,0.0,0.0,4.249,5.412000000000001,15.234000000000002,North Dakota,1.0,1.0
Emporia,70.0,7.0,80.0,0.11,0.0,5121.0,3919.0,1036.0,13.669,17.862000000000002,67.568,1.367,1.786,6.757000000000001,15.622,20.413,77.22,,,
Erath,50.0,5.0,98.0,0.3,0.27,42446.0,30508.0,6015.0,1.178,1.639,8.312999999999999,0.11800000000000001,0.16399999999999998,0.831,2.309,3.2119999999999997,16.293,Texas,12.0,1.0
Erie,2611.0,278.0,3590.0,0.71,0.73,919719.0,709310.0,165052.0,2.839,3.681,15.819,0.302,0.392,1.6840000000000002,3.903,5.061,21.750999999999998,New York,2233.0,174.0
Erie,183.0,18.0,428.0,0.57,0.57,74615.0,58054.0,16340.0,2.4530000000000003,3.1519999999999997,11.2,0.24100000000000002,0.31,1.102,5.736000000000001,7.372000000000001,26.193,Ohio,44.0,3.0
Erie,990.0,88.0,1190.0,0.56,0.75,272061.0,205216.0,48900.0,3.639,4.824,20.245,0.32299999999999995,0.429,1.8,4.374,5.7989999999999995,24.335,Pennsylvania,62.0,1.0
Escambia,95.0,14.0,142.0,0.34,0.39,36748.0,27795.0,6596.0,2.585,3.418,14.402999999999999,0.381,0.504,2.122,3.864,5.109,21.528000000000002,Alabama,18.0,1.0
Escambia,697.0,73.0,1276.0,0.69,0.54,315534.0,238798.0,53148.0,2.209,2.9189999999999996,13.114,0.231,0.306,1.374,4.044,5.343,24.008000000000003,Florida,418.0,10.0
Essex,1393.0,98.0,1751.0,0.64,0.5,790638.0,600761.0,134796.0,1.7619999999999998,2.319,10.334000000000001,0.124,0.163,0.727,2.215,2.915,12.99,Massachusetts,5783.0,271.0
Essex,2699.0,255.0,4164.0,0.75,0.5,799767.0,591523.0,108532.0,3.375,4.563,24.868000000000002,0.319,0.431,2.35,5.207000000000001,7.039,38.367,New Jersey,11387.0,888.0
Essex,25.0,0.0,40.0,0.49,0.0,37300.0,30536.0,8743.0,0.67,0.8190000000000001,2.859,0.0,0.0,0.0,1.072,1.31,4.575,New York,28.0,0.0
Essex,67.0,7.0,67.0,0.22,0.5,10919.0,8679.0,2530.0,6.136,7.72,26.482,0.6409999999999999,0.807,2.767,6.136,7.72,26.482,Virginia,2.0,0.0
Estill,25.0,0.0,25.0,0.53,0.0,14198.0,10889.0,2702.0,1.761,2.296,9.252,0.0,0.0,0.0,1.761,2.296,9.252,,,
